wksSinceFirstPurch,socialMediaAdCount36,wksSinceLastPurch,intAdExposureCount12,totalNumProdPurchased,intAdExposureCount36,socialMediaAdCountAll,regionPctCustomers,ID,intAdExposureCountAll,DemHomeOwner,LostCustomer,numOfTotalReturns,customerGender,basktPurchCount12Month,customerSubscrStat,socialMediaAdCount12,custInitiatedContacts,techSupportEval
115.0,5.0,23.0,11.0,7.0,31.0,24.0,20.0,81348.0,58.0,U,0,0,M,5,Platinum,5,2,           4
117.0,10.0,17.0,12.0,9.0,29.0,22.0,33.0,87200.0,58.0,H,0,1,M,3,Platinum,5,2,           3
130.0,7.0,20.0,7.0,13.0,19.0,19.0,39.0,51678.0,42.0,U,0,3,F,2,Platinum,3,3,           2
65.0,20.0,17.0,18.0,9.0,37.0,24.0,39.0,1800.0,57.0,U,0,4,M,2,Platinum,10,3,           3
42.0,7.0,18.0,11.0,1.0,17.0,6.0,37.0,69830.0,14.0,U,0,1,F,5,Gold,5,1,           5
45.0,5.0,21.0,10.0,1.0,16.0,5.0,34.0,73904.0,15.0,H,0,0,F,5,Gold,4,0,           .
41.0,6.0,17.0,10.0,1.0,15.0,5.0,29.0,73028.0,13.0,U,0,1,F,5,Gold,4,1,           5
68.0,16.0,18.0,12.0,12.0,32.0,16.0,30.0,175520.0,38.0,U,0,4,M,1,Platinum,6,2,           1
105.0,16.0,17.0,15.0,8.0,35.0,23.0,52.0,44357.0,61.0,H,0,3,M,3,Platinum,6,3,           4
99.0,21.0,12.0,27.0,15.0,48.0,32.0,21.0,1156.0,86.0,H,0,2,M,2,Platinum,11,2,           3
66.0,7.0,19.0,13.0,4.0,32.0,15.0,43.0,51053.0,35.0,H,0,0,F,5,Platinum,6,0,           .
103.0,20.0,5.0,26.0,34.0,46.0,32.0,27.0,507.0,84.0,U,1,7,F,1,Platinum,9,3,           2
74.0,19.0,6.0,26.0,10.0,43.0,22.0,31.0,1519.0,59.0,H,0,4,F,1,Platinum,11,2,           3
84.0,5.0,23.0,11.0,4.0,31.0,16.0,24.0,83946.0,43.0,H,0,0,F,5,Platinum,5,1,           5
71.0,16.0,15.0,13.0,9.0,33.0,16.0,30.0,115301.0,38.0,U,0,2,M,1,Platinum,6,2,           2
136.0,5.0,20.0,21.0,15.0,30.0,27.0,31.0,9499.0,89.0,H,0,0,F,10,Platinum,5,2,           3
40.0,7.0,16.0,12.0,1.0,17.0,6.0,53.0,70871.0,14.0,H,0,1,M,5,Gold,5,1,           5
125.0,14.0,25.0,10.0,10.0,28.0,24.0,36.0,50740.0,59.0,H,0,3,M,3,Platinum,5,3,           3
68.0,15.0,19.0,12.0,10.0,31.0,15.0,32.0,175532.0,36.0,U,0,4,M,1,Platinum,6,2,           1
147.0,9.0,18.0,13.0,12.0,19.0,28.0,29.0,69874.0,66.0,U,0,0,F,10,Platinum,6,3,           3
132.0,3.0,15.0,10.0,9.0,26.0,23.0,26.0,48554.0,57.0,H,0,0,F,3,Member,3,2,           3
128.0,20.0,11.0,22.0,18.0,44.0,35.0,18.0,1041.0,95.0,U,0,3,F,3,Platinum,7,3,           4
108.0,16.0,17.0,14.0,13.0,35.0,23.0,15.0,148048.0,61.0,H,1,2,F,3,Platinum,6,3,           2
120.0,10.0,24.0,9.0,13.0,25.0,21.0,36.0,46047.0,55.0,H,0,2,F,3,Platinum,4,3,           3
41.0,6.0,15.0,12.0,2.0,17.0,6.0,23.0,144329.0,15.0,H,1,1,M,5,Gold,5,1,           2
41.0,7.0,15.0,12.0,2.0,17.0,6.0,22.0,156725.0,15.0,U,1,1,F,5,Gold,5,1,           5
44.0,9.0,15.0,28.0,2.0,36.0,8.0,29.0,14056.0,35.0,H,0,1,M,5,Gold,5,1,           5
74.0,10.0,21.0,12.0,6.0,29.0,16.0,31.0,101894.0,40.0,H,1,5,M,1,Platinum,6,2,           2
113.0,7.0,25.0,24.0,9.0,27.0,22.0,36.0,9197.0,74.0,U,0,0,M,10,Platinum,5,2,           3
88.0,5.0,12.0,30.0,9.0,36.0,19.0,17.0,9987.0,74.0,H,0,0,F,10,Platinum,5,2,           3
44.0,3.0,20.0,8.0,1.0,15.0,5.0,35.0,61597.0,12.0,U,0,0,F,5,Gold,3,0,           .
56.0,10.0,24.0,10.0,2.0,24.0,9.0,33.0,179164.0,23.0,U,0,1,F,3,Platinum,4,1,           5
62.0,14.0,18.0,12.0,4.0,31.0,13.0,29.0,47042.0,34.0,H,0,1,M,3,Platinum,6,1,           5
121.0,6.0,18.0,14.0,7.0,35.0,25.0,28.0,85212.0,61.0,H,0,0,F,3,Platinum,6,2,           5
88.0,16.0,18.0,12.0,10.0,32.0,21.0,34.0,23273.0,54.0,U,0,1,F,1,Platinum,6,2,           3
116.0,16.0,21.0,13.0,15.0,32.0,24.0,37.0,152154.0,57.0,H,1,1,F,3,Platinum,6,3,           3
138.0,9.0,17.0,8.0,11.0,18.0,21.0,64.0,46203.0,56.0,H,0,1,M,5,Platinum,4,3,           3
117.0,17.0,24.0,11.0,10.0,33.0,26.0,49.0,43909.0,60.0,H,0,2,M,3,Platinum,6,2,           5
105.0,5.0,25.0,10.0,7.0,31.0,22.0,26.0,92151.0,56.0,H,0,0,M,5,Platinum,5,2,           5
96.0,5.0,24.0,10.0,5.0,29.0,19.0,24.0,92195.0,51.0,H,0,0,F,5,Platinum,5,2,           5
105.0,16.0,21.0,12.0,14.0,33.0,24.0,35.0,174521.0,57.0,H,0,2,M,2,Platinum,6,2,           3
150.0,6.0,7.0,32.0,15.0,50.0,29.0,39.0,9711.0,94.0,U,0,0,M,3,Platinum,6,3,           2
99.0,16.0,22.0,12.0,8.0,31.0,21.0,25.0,162381.0,52.0,H,1,2,M,3,Platinum,6,2,           3
95.0,6.0,15.0,11.0,7.0,22.0,15.0,38.0,47537.0,45.0,U,0,0,F,3,Platinum,5,1,           3
43.0,7.0,19.0,10.0,1.0,17.0,6.0,16.0,74799.0,14.0,H,0,1,F,5,Gold,5,1,           5
126.0,17.0,18.0,13.0,27.0,34.0,29.0,28.0,15857.0,75.0,H,0,1,F,2,Platinum,6,3,           4
139.0,5.0,20.0,12.0,13.0,32.0,31.0,24.0,50666.0,69.0,U,0,0,F,3,Platinum,5,3,           2
49.0,11.0,18.0,12.0,3.0,23.0,9.0,35.0,45722.0,22.0,H,0,2,M,3,Gold,6,2,           2
104.0,17.0,15.0,11.0,18.0,32.0,25.0,40.0,139562.0,61.0,H,1,3,M,2,Platinum,6,3,           2
103.0,12.0,23.0,8.0,6.0,24.0,17.0,45.0,180355.0,40.0,H,0,1,M,5,Platinum,4,2,           5
95.0,15.0,20.0,12.0,13.0,33.0,23.0,28.0,23151.0,58.0,H,0,1,F,3,Platinum,5,3,           2
42.0,6.0,16.0,13.0,2.0,19.0,6.0,39.0,68224.0,18.0,U,0,0,F,5,Gold,4,0,           .
56.0,12.0,7.0,18.0,5.0,29.0,12.0,31.0,186902.0,33.0,H,0,1,F,3,Gold,7,1,           5
52.0,9.0,22.0,9.0,2.0,22.0,8.0,42.0,27908.0,21.0,H,0,2,M,3,Platinum,4,2,           5
43.0,6.0,19.0,10.0,1.0,16.0,5.0,40.0,71574.0,13.0,H,0,1,M,5,Gold,4,1,           5
41.0,6.0,17.0,11.0,1.0,16.0,5.0,23.0,64908.0,13.0,H,0,1,M,5,Gold,4,1,           5
103.0,20.0,5.0,26.0,15.0,46.0,32.0,40.0,732.0,87.0,H,0,2,F,3,Platinum,11,3,           3
66.0,4.0,23.0,9.0,2.0,27.0,11.0,24.0,91098.0,28.0,H,0,0,U,5,Platinum,4,1,           5
147.0,10.0,14.0,20.0,19.0,37.0,29.0,33.0,10771.0,94.0,U,0,1,F,3,Platinum,5,3,           2
52.0,5.0,20.0,11.0,3.0,24.0,10.0,24.0,67868.0,22.0,U,0,0,F,5,Gold,4,0,           .
61.0,6.0,19.0,10.0,2.0,22.0,9.0,19.0,75282.0,25.0,H,0,1,F,5,Gold,3,1,           5
109.0,21.0,5.0,22.0,21.0,44.0,32.0,29.0,1937.0,82.0,U,1,4,F,1,Platinum,10,3,           2
40.0,7.0,16.0,10.0,1.0,14.0,6.0,40.0,61133.0,12.0,H,0,1,M,5,Gold,5,1,           5
95.0,5.0,18.0,10.0,10.0,17.0,20.0,26.0,99417.0,47.0,U,0,0,F,10,Platinum,6,2,           4
115.0,16.0,17.0,13.0,9.0,33.0,25.0,46.0,175815.0,60.0,U,0,2,F,3,Platinum,6,2,           3
55.0,12.0,18.0,13.0,2.0,27.0,10.0,29.0,15504.0,24.0,H,0,1,M,3,Platinum,6,1,           5
62.0,12.0,16.0,14.0,5.0,28.0,12.0,6.0,48961.0,30.0,U,0,3,F,2,Platinum,6,2,           3
114.0,8.0,22.0,11.0,17.0,24.0,20.0,45.0,45960.0,47.0,H,0,2,M,3,Platinum,4,3,           2
125.0,5.0,10.0,20.0,13.0,37.0,24.0,33.0,10539.0,84.0,H,0,0,F,5,Platinum,5,2,           3
102.0,10.0,17.0,14.0,8.0,32.0,20.0,35.0,48497.0,55.0,U,0,3,M,3,Platinum,6,2,           3
80.0,21.0,18.0,24.0,10.0,45.0,27.0,42.0,1297.0,69.0,H,0,3,F,3,Platinum,11,3,           4
106.0,16.0,16.0,14.0,11.0,33.0,24.0,14.0,15716.0,61.0,H,0,4,F,2,Platinum,6,3,           3
52.0,11.0,16.0,12.0,4.0,25.0,10.0,50.0,45662.0,24.0,H,1,2,F,2,Platinum,5,2,           2
125.0,19.0,14.0,23.0,21.0,41.0,29.0,29.0,185310.0,76.0,H,0,7,F,1,Platinum,8,3,           1
101.0,14.0,16.0,12.0,11.0,28.0,21.0,33.0,86883.0,53.0,H,0,3,F,2,Platinum,5,2,           2
93.0,7.0,24.0,10.0,6.0,27.0,17.0,30.0,76190.0,45.0,H,0,0,F,3,Platinum,4,1,           5
93.0,21.0,15.0,25.0,43.0,45.0,36.0,0.0,680.0,96.0,U,0,8,F,1,Platinum,10,3,           3
67.0,4.0,19.0,10.0,5.0,29.0,14.0,38.0,73957.0,34.0,H,0,0,M,3,Platinum,4,1,           5
118.0,9.0,15.0,10.0,6.0,24.0,19.0,46.0,182714.0,52.0,U,0,1,F,5,Member,3,2,           4
93.0,16.0,20.0,12.0,9.0,33.0,20.0,46.0,175915.0,51.0,U,0,1,M,3,Platinum,6,2,           2
123.0,13.0,21.0,13.0,6.0,28.0,23.0,41.0,43774.0,59.0,H,0,1,F,5,Platinum,6,2,           4
79.0,3.0,15.0,10.0,4.0,22.0,11.0,41.0,18718.0,34.0,H,0,0,M,3,Member,3,1,           5
66.0,12.0,17.0,14.0,4.0,26.0,12.0,37.0,49526.0,28.0,H,0,4,F,2,Platinum,6,2,           2
76.0,15.0,16.0,15.0,6.0,32.0,19.0,19.0,16164.0,45.0,H,0,1,M,5,Platinum,6,2,           3
136.0,17.0,17.0,13.0,21.0,35.0,30.0,30.0,176192.0,77.0,H,0,4,F,1,Platinum,6,3,           2
136.0,16.0,17.0,13.0,14.0,33.0,29.0,39.0,24272.0,69.0,H,1,2,F,2,Platinum,6,2,           3
141.0,9.0,20.0,11.0,19.0,31.0,31.0,30.0,104218.0,71.0,U,0,0,F,3,Platinum,6,2,           2
58.0,5.0,19.0,4.0,4.0,11.0,6.0,41.0,190097.0,13.0,U,0,2,F,2,Member,2,2,           2
53.0,13.0,18.0,12.0,4.0,26.0,11.0,38.0,46655.0,25.0,H,0,2,M,3,Platinum,6,2,           3
136.0,4.0,18.0,11.0,11.0,29.0,26.0,28.0,68043.0,63.0,U,0,0,M,3,Platinum,4,2,           3
86.0,16.0,20.0,13.0,8.0,34.0,21.0,35.0,45168.0,53.0,U,0,2,U,3,Platinum,6,2,           3
106.0,17.0,20.0,12.0,11.0,33.0,24.0,35.0,45848.0,57.0,H,0,3,M,2,Platinum,6,2,           3
153.0,6.0,18.0,13.0,30.0,34.0,32.0,37.0,46808.0,78.0,H,0,0,F,3,Platinum,6,3,           3
71.0,6.0,18.0,12.0,5.0,31.0,15.0,15.0,82507.0,37.0,H,0,0,F,5,Platinum,6,2,           5
84.0,17.0,21.0,13.0,10.0,34.0,21.0,26.0,25568.0,50.0,H,0,2,M,3,Platinum,6,2,           3
149.0,5.0,23.0,10.0,14.0,29.0,29.0,37.0,87776.0,73.0,H,0,0,M,5,Platinum,6,3,           3
85.0,6.0,25.0,24.0,7.0,27.0,17.0,29.0,9548.0,66.0,H,0,0,M,10,Platinum,5,2,           3
106.0,14.0,15.0,13.0,11.0,30.0,20.0,25.0,70262.0,51.0,H,0,1,M,2,Platinum,6,2,           2
59.0,5.0,18.0,4.0,6.0,11.0,6.0,45.0,190097.0,13.0,U,0,2,F,2,Member,2,2,           2
72.0,7.0,25.0,10.0,7.0,32.0,17.0,27.0,17961.0,41.0,U,0,0,F,3,Platinum,5,1,           5
138.0,6.0,18.0,12.0,7.0,30.0,24.0,27.0,91755.0,59.0,H,0,0,F,3,Platinum,6,2,           4
49.0,8.0,20.0,8.0,1.0,18.0,7.0,40.0,189423.0,16.0,U,0,1,M,5,Gold,3,1,           5
79.0,15.0,21.0,13.0,7.0,31.0,17.0,47.0,43835.0,44.0,H,0,2,M,3,Platinum,6,2,           5
85.0,16.0,21.0,12.0,5.0,34.0,19.0,43.0,44450.0,49.0,H,0,2,F,3,Platinum,6,2,           5
107.0,17.0,18.0,14.0,22.0,36.0,26.0,42.0,21936.0,65.0,U,0,1,M,2,Platinum,6,3,           2
64.0,15.0,18.0,13.0,7.0,29.0,14.0,31.0,70165.0,33.0,H,0,2,F,2,Platinum,6,2,           5
73.0,11.0,19.0,11.0,7.0,26.0,13.0,8.0,161782.0,37.0,H,0,1,M,3,Platinum,4,1,           5
93.0,15.0,18.0,12.0,10.0,31.0,19.0,33.0,38506.0,46.0,U,1,3,F,2,Platinum,6,2,           2
41.0,3.0,17.0,4.0,1.0,6.0,3.0,24.0,190007.0,6.0,U,0,1,F,5,Member,2,1,           5
113.0,9.0,14.0,26.0,6.0,39.0,20.0,29.0,185174.0,59.0,H,0,0,F,5,Platinum,7,2,           5
68.0,16.0,16.0,13.0,6.0,33.0,15.0,32.0,76522.0,39.0,U,0,2,M,3,Platinum,6,2,           5
123.0,16.0,18.0,12.0,16.0,31.0,25.0,45.0,175097.0,60.0,U,0,1,M,3,Platinum,6,2,           3
100.0,8.0,17.0,13.0,7.0,31.0,20.0,35.0,74131.0,49.0,H,0,0,F,5,Platinum,6,1,           5
65.0,16.0,17.0,14.0,8.0,31.0,15.0,42.0,38828.0,37.0,U,1,4,M,1,Platinum,6,2,           2
72.0,4.0,26.0,9.0,3.0,28.0,14.0,38.0,88883.0,35.0,U,0,0,M,5,Platinum,4,0,           .
101.0,6.0,17.0,33.0,8.0,46.0,19.0,34.0,8359.0,76.0,H,0,0,F,5,Platinum,6,2,           5
107.0,9.0,18.0,13.0,15.0,35.0,25.0,30.0,21402.0,67.0,U,0,0,M,5,Platinum,6,2,           5
84.0,16.0,19.0,13.0,11.0,33.0,19.0,36.0,152199.0,49.0,H,1,1,M,2,Platinum,6,2,           2
121.0,15.0,18.0,11.0,20.0,31.0,27.0,50.0,45593.0,63.0,H,0,2,M,2,Platinum,5,3,           2
65.0,11.0,18.0,11.0,3.0,29.0,11.0,33.0,20716.0,31.0,H,0,2,M,3,Platinum,4,2,           5
106.0,13.0,16.0,14.0,8.0,31.0,18.0,23.0,47738.0,49.0,U,0,3,M,3,Platinum,6,2,           2
41.0,3.0,15.0,7.0,3.0,8.0,3.0,29.0,187251.0,8.0,U,0,1,U,3,Member,2,2,           3
41.0,2.0,17.0,3.0,1.0,5.0,2.0,42.0,189993.0,4.0,U,0,1,F,5,Member,1,1,           5
137.0,6.0,16.0,15.0,9.0,37.0,29.0,5.0,88727.0,72.0,H,0,0,F,3,Platinum,6,2,           4
136.0,16.0,18.0,13.0,13.0,33.0,28.0,45.0,44403.0,68.0,H,0,1,F,2,Platinum,6,2,           2
117.0,15.0,17.0,12.0,16.0,28.0,27.0,31.0,184333.0,64.0,U,0,3,F,2,Platinum,6,3,           4
147.0,13.0,21.0,13.0,8.0,30.0,28.0,30.0,68779.0,63.0,U,0,2,M,3,Platinum,6,2,           4
41.0,6.0,17.0,11.0,1.0,16.0,5.0,17.0,68515.0,13.0,H,0,1,F,5,Gold,4,1,           5
72.0,13.0,21.0,13.0,3.0,28.0,13.0,28.0,45116.0,34.0,H,0,1,M,3,Platinum,6,2,           5
127.0,5.0,24.0,24.0,13.0,45.0,26.0,24.0,12163.0,87.0,H,0,0,M,3,Platinum,5,2,           4
112.0,16.0,24.0,11.0,16.0,33.0,26.0,56.0,43857.0,62.0,U,0,1,F,2,Platinum,5,3,           2
65.0,14.0,17.0,12.0,4.0,30.0,14.0,33.0,174168.0,35.0,H,0,1,M,3,Platinum,6,2,           5
88.0,21.0,20.0,26.0,21.0,47.0,34.0,19.0,941.0,91.0,U,0,3,U,1,Platinum,11,2,           4
145.0,16.0,18.0,12.0,49.0,34.0,33.0,28.0,155280.0,86.0,H,1,5,F,1,Platinum,5,4,           2
139.0,6.0,17.0,11.0,13.0,27.0,24.0,21.0,67337.0,61.0,U,0,0,F,5,Platinum,4,3,           2
46.0,5.0,20.0,10.0,1.0,18.0,6.0,25.0,69762.0,17.0,H,0,1,F,5,Gold,4,1,           5
136.0,10.0,20.0,16.0,20.0,25.0,20.0,37.0,9221.0,65.0,U,0,3,F,1,Platinum,4,3,           3
43.0,5.0,19.0,11.0,1.0,17.0,6.0,24.0,67591.0,16.0,U,0,0,F,5,Gold,5,0,           .
89.0,9.0,16.0,12.0,6.0,24.0,16.0,29.0,136937.0,39.0,U,0,0,M,5,Gold,4,0,           .
56.0,6.0,16.0,11.0,6.0,18.0,9.0,35.0,153863.0,23.0,H,0,0,F,5,Gold,4,0,           .
147.0,2.0,12.0,26.0,16.0,37.0,15.0,31.0,8423.0,71.0,H,0,0,M,5,Platinum,2,2,           4
123.0,6.0,19.0,12.0,10.0,33.0,25.0,31.0,103157.0,65.0,U,0,0,F,3,Platinum,6,2,           4
140.0,14.0,20.0,13.0,14.0,33.0,27.0,30.0,45905.0,69.0,H,0,1,U,3,Platinum,5,3,           3
44.0,6.0,19.0,12.0,2.0,20.0,8.0,27.0,49911.0,18.0,H,0,0,M,5,Gold,6,0,           .
75.0,16.0,19.0,12.0,7.0,34.0,18.0,22.0,16817.0,44.0,H,0,1,M,5,Platinum,6,2,           5
114.0,16.0,18.0,14.0,15.0,34.0,24.0,40.0,44080.0,53.0,U,0,4,F,1,Platinum,6,3,           3
104.0,5.0,24.0,11.0,6.0,29.0,18.0,34.0,99887.0,49.0,H,0,0,F,5,Platinum,5,2,           5
100.0,17.0,18.0,14.0,18.0,33.0,23.0,40.0,26440.0,60.0,H,0,5,M,1,Platinum,6,3,           2
103.0,8.0,22.0,12.0,8.0,31.0,20.0,34.0,91866.0,55.0,H,0,0,F,5,Platinum,6,2,           4
69.0,7.0,18.0,13.0,3.0,26.0,13.0,28.0,51420.0,33.0,H,0,0,F,3,Platinum,6,0,           .
123.0,17.0,17.0,15.0,17.0,36.0,30.0,36.0,176942.0,68.0,H,0,4,F,1,Platinum,6,3,           2
65.0,15.0,21.0,13.0,5.0,32.0,15.0,31.0,184992.0,37.0,U,0,2,M,2,Platinum,5,2,           5
60.0,8.0,20.0,11.0,4.0,27.0,10.0,48.0,46317.0,27.0,H,0,0,M,3,Platinum,4,0,           .
58.0,8.0,18.0,13.0,3.0,29.0,12.0,25.0,47943.0,29.0,U,0,0,U,3,Platinum,6,0,           .
50.0,9.0,17.0,11.0,3.0,20.0,9.0,16.0,145896.0,22.0,H,1,1,F,5,Member,3,1,           5
74.0,15.0,18.0,13.0,7.0,33.0,16.0,32.0,184589.0,39.0,U,0,1,F,3,Platinum,6,2,           5
56.0,9.0,17.0,10.0,2.0,24.0,8.0,30.0,161654.0,22.0,U,0,2,F,3,Platinum,4,2,           5
48.0,4.0,24.0,4.0,1.0,9.0,4.0,29.0,187318.0,8.0,U,0,1,M,5,Member,1,1,           5
63.0,2.0,26.0,6.0,3.0,14.0,6.0,6.0,187573.0,14.0,U,0,0,F,5,Member,1,2,           5
47.0,10.0,17.0,13.0,3.0,23.0,8.0,7.0,185316.0,21.0,U,0,2,U,3,Gold,5,2,           5
48.0,11.0,19.0,12.0,3.0,24.0,10.0,9.0,52025.0,22.0,U,0,2,F,3,Gold,6,2,           2
68.0,15.0,19.0,13.0,5.0,33.0,15.0,38.0,126832.0,37.0,H,1,3,M,2,Platinum,6,2,           3
112.0,16.0,17.0,14.0,16.0,34.0,25.0,35.0,43697.0,66.0,H,0,3,M,2,Platinum,6,3,           3
95.0,9.0,21.0,11.0,8.0,28.0,18.0,34.0,51818.0,44.0,U,0,2,M,2,Platinum,6,2,           3
139.0,5.0,26.0,12.0,18.0,27.0,28.0,23.0,9488.0,85.0,U,0,0,F,5,Platinum,5,3,           2
79.0,16.0,17.0,15.0,6.0,35.0,17.0,29.0,16591.0,42.0,U,0,2,F,3,Platinum,6,2,           4
55.0,12.0,17.0,13.0,4.0,27.0,10.0,15.0,69065.0,28.0,U,1,2,F,3,Gold,6,2,           3
53.0,5.0,21.0,6.0,2.0,12.0,5.0,31.0,187451.0,12.0,U,0,2,U,3,Member,2,2,           5
66.0,11.0,22.0,9.0,3.0,23.0,12.0,21.0,169644.0,30.0,H,0,2,M,3,Platinum,4,2,           5
89.0,17.0,24.0,11.0,11.0,33.0,22.0,37.0,23864.0,53.0,H,0,3,M,3,Platinum,6,3,           3
41.0,6.0,17.0,10.0,1.0,15.0,5.0,30.0,72669.0,13.0,U,0,1,F,5,Gold,4,1,           5
55.0,11.0,18.0,11.0,5.0,25.0,9.0,31.0,68666.0,26.0,U,0,2,F,1,Platinum,5,2,           3
128.0,6.0,16.0,13.0,7.0,34.0,25.0,29.0,92873.0,63.0,H,0,0,F,3,Platinum,6,2,           5
103.0,9.0,20.0,11.0,10.0,28.0,19.0,30.0,51770.0,49.0,H,0,3,M,2,Platinum,5,2,           2
100.0,13.0,24.0,10.0,10.0,30.0,20.0,34.0,86802.0,55.0,H,0,2,F,3,Platinum,4,3,           2
124.0,17.0,17.0,13.0,14.0,33.0,27.0,38.0,43426.0,64.0,H,0,1,M,3,Platinum,6,2,           2
89.0,5.0,15.0,12.0,5.0,31.0,19.0,38.0,98495.0,48.0,U,0,0,F,3,Platinum,5,1,           5
68.0,5.0,17.0,22.0,5.0,38.0,11.0,7.0,10214.0,46.0,H,0,0,F,5,Platinum,5,0,           .
68.0,6.0,25.0,12.0,4.0,33.0,16.0,32.0,98832.0,37.0,U,0,0,M,5,Platinum,6,1,           5
147.0,12.0,22.0,11.0,16.0,32.0,29.0,66.0,46198.0,69.0,U,0,4,F,2,Platinum,5,3,           2
39.0,2.0,15.0,4.0,1.0,5.0,2.0,37.0,187170.0,5.0,U,0,1,M,5,Member,1,1,           5
54.0,5.0,18.0,6.0,5.0,13.0,5.0,36.0,187401.0,13.0,U,0,3,M,2,Member,1,2,           4
117.0,6.0,17.0,13.0,6.0,30.0,21.0,16.0,80498.0,55.0,H,0,0,F,5,Platinum,6,2,           5
90.0,4.0,15.0,22.0,7.0,29.0,14.0,36.0,9158.0,59.0,U,0,0,F,10,Platinum,3,1,           3
40.0,3.0,16.0,6.0,1.0,8.0,3.0,33.0,187217.0,7.0,U,0,1,M,5,Member,2,1,           5
44.0,7.0,20.0,10.0,1.0,16.0,6.0,33.0,71124.0,14.0,H,0,1,M,5,Gold,4,1,           5
104.0,4.0,26.0,9.0,4.0,26.0,18.0,37.0,102222.0,45.0,H,0,0,M,5,Platinum,4,2,           5
49.0,8.0,20.0,10.0,1.0,19.0,7.0,27.0,166521.0,17.0,H,0,1,F,5,Gold,4,1,           5
66.0,15.0,22.0,12.0,6.0,33.0,15.0,31.0,101657.0,35.0,H,1,3,F,2,Platinum,6,2,           3
39.0,5.0,6.0,13.0,2.0,17.0,5.0,11.0,188309.0,15.0,U,0,0,M,5,Gold,4,0,           .
131.0,10.0,15.0,10.0,11.0,22.0,22.0,37.0,161038.0,44.0,H,0,4,M,2,Platinum,5,3,           2
134.0,16.0,20.0,13.0,13.0,34.0,28.0,22.0,139091.0,68.0,H,0,2,F,3,Platinum,6,3,           3
86.0,15.0,21.0,11.0,8.0,31.0,17.0,35.0,73293.0,43.0,U,0,2,F,2,Platinum,6,2,           2
87.0,16.0,16.0,15.0,9.0,35.0,20.0,44.0,177156.0,52.0,U,0,2,M,2,Platinum,7,2,           2
40.0,7.0,16.0,11.0,1.0,15.0,6.0,18.0,143892.0,13.0,U,0,1,F,5,Gold,5,1,           5
40.0,6.0,16.0,13.0,1.0,18.0,5.0,19.0,73540.0,15.0,U,0,1,F,5,Gold,4,1,           5
62.0,12.0,20.0,11.0,6.0,26.0,12.0,35.0,176914.0,29.0,U,0,1,M,3,Platinum,4,1,           5
66.0,5.0,19.0,11.0,4.0,29.0,12.0,30.0,18689.0,31.0,H,0,0,F,3,Platinum,4,1,           5
149.0,17.0,15.0,14.0,22.0,36.0,33.0,33.0,22049.0,79.0,H,0,3,M,1,Platinum,6,3,           3
40.0,2.0,16.0,6.0,1.0,8.0,2.0,35.0,187211.0,7.0,U,0,1,U,5,Member,1,1,           5
63.0,13.0,19.0,12.0,4.0,27.0,12.0,34.0,69610.0,30.0,U,0,2,F,3,Platinum,5,2,           3
92.0,6.0,14.0,19.0,7.0,30.0,20.0,24.0,9184.0,64.0,U,0,0,M,5,Platinum,6,2,           5
96.0,9.0,22.0,11.0,6.0,26.0,17.0,32.0,21304.0,38.0,U,0,0,M,5,Platinum,4,2,           5
101.0,11.0,18.0,8.0,8.0,24.0,15.0,34.0,87413.0,38.0,U,0,1,M,3,Platinum,4,2,           3
78.0,17.0,17.0,13.0,9.0,35.0,20.0,27.0,45997.0,47.0,U,0,1,F,3,Platinum,6,2,           5
113.0,5.0,25.0,11.0,15.0,32.0,24.0,30.0,87181.0,65.0,U,0,0,M,5,Platinum,5,3,           3
87.0,16.0,17.0,14.0,10.0,34.0,20.0,28.0,175134.0,51.0,H,0,4,M,1,Platinum,6,3,           2
153.0,16.0,20.0,13.0,22.0,34.0,32.0,33.0,152219.0,79.0,H,0,1,U,3,Platinum,6,3,           2
46.0,7.0,22.0,9.0,1.0,18.0,6.0,31.0,172945.0,16.0,H,0,1,F,5,Gold,4,1,           5
41.0,3.0,17.0,7.0,1.0,9.0,3.0,28.0,187231.0,8.0,U,0,1,M,5,Member,2,1,           5
107.0,17.0,18.0,13.0,15.0,34.0,25.0,28.0,175863.0,61.0,U,0,2,F,2,Platinum,6,3,           2
103.0,19.0,13.0,24.0,15.0,44.0,31.0,24.0,2076.0,84.0,H,0,1,M,3,Platinum,10,2,           2
144.0,16.0,18.0,13.0,21.0,33.0,29.0,24.0,191718.0,73.0,H,0,3,M,1,Platinum,6,3,           1
135.0,6.0,14.0,34.0,13.0,48.0,26.0,24.0,10174.0,91.0,H,0,0,M,5,Platinum,6,2,           3
89.0,7.0,16.0,13.0,5.0,26.0,14.0,32.0,87011.0,40.0,U,0,0,M,3,Platinum,6,2,           5
44.0,5.0,16.0,12.0,3.0,18.0,7.0,18.0,68622.0,17.0,H,0,0,M,3,Gold,5,0,           .
58.0,8.0,18.0,13.0,3.0,29.0,12.0,25.0,47943.0,29.0,U,0,0,U,3,Platinum,6,0,           .
112.0,14.0,20.0,11.0,17.0,28.0,21.0,25.0,24799.0,52.0,H,0,3,M,3,Platinum,6,3,           3
135.0,16.0,14.0,13.0,15.0,34.0,30.0,37.0,15880.0,72.0,H,0,1,M,3,Platinum,6,3,           2
121.0,5.0,19.0,11.0,9.0,31.0,21.0,34.0,91629.0,54.0,U,0,0,U,5,Platinum,5,1,           5
